severity,structured_novelty_gain,unstructured_novelty_gain,novelty_mismatch,structured_candidate_loss,unstructured_candidate_loss,candidate_loss_mismatch,calibration_score
1.1,0.12108038483187555,0.015285721318796287,0.10579466351307927,1.7430053064227102,1.461591995060444,0.2814133113622663,6.340621897391973
0.95,0.12108038483187555,0.020368376900441944,0.10071200793143362,1.7430053064227102,1.2814596116170287,0.46154569480568153,7.972523879104603
0.8,0.12108038483187555,0.026159068252891316,0.09492131657898424,1.7430053064227102,1.0948075807467104,0.6481977256759999,9.64602114272614
0.65,0.12108038483187555,0.030598133278545003,0.09048225155333055,1.7430053064227102,0.9160410062968731,0.8269643001258371,11.285718053036055
0.5,0.12108038483187555,0.039913711478002364,0.08116667335387319,1.7430053064227102,0.7538246117532253,0.9891806946694849,12.597362725157287
0.35,0.12108038483187555,0.03773554654093459,0.08334483829094097,1.7430053064227102,0.61724604527466,1.1257592611480502,14.035753887845202
0.2,0.12108038483187555,0.03780519536230712,0.08327518946956844,1.7430053064227102,0.507851758976467,1.2351535474462434,15.127375123448049
